Review_ID,Employee_ID,Quarter,Perf_Score,Goals_Met_Pct,Manager_Rating,Training_Hrs,Projects_Done
REV06048,EMP0855,2024-Q3,4.3,92,4.2,15,4
REV06049,EMP0855,2024-Q4,2.3,85,4.1,33,1
REV06050,EMP0856,2023-Q1,2.6,91,5.0,4,4
REV06051,EMP0856,2023-Q2,4.2,84,4.0,33,2
REV06052,EMP0856,2023-Q3,3.9,68,4.9,28,4
REV06053,EMP0856,2023-Q4,2.9,56,4.4,26,6
REV06054,EMP0856,2024-Q1,3.8,78,3.6,15,5
REV06055,EMP0856,2024-Q2,3.4,67,4.7,8,5
REV06056,EMP0856,2024-Q3,4.3,50,3.9,19,4
REV06057,EMP0856,2024-Q4,3.3,94,2.7,18,1
REV06058,EMP0857,2023-Q1,3.9,97,4.4,27,2
REV06059,EMP0857,2023-Q2,5.0,80,3.2,26,2
REV06060,EMP0857,2023-Q3,3.6,67,4.6,16,3
REV06061,EMP0857,2023-Q4,3.2,91,3.9,10,6
REV06062,EMP0857,2024-Q1,3.7,81,4.0,27,3
REV06063,EMP0857,2024-Q2,2.9,65,3.6,20,4
REV06064,EMP0857,2024-Q3,4.9,55,4.2,35,3
REV06065,EMP0857,2024-Q4,3.3,78,4.6,19,2
REV06066,EMP0858,2024-Q4,3.0,89,3.9,19,3
REV06067,EMP0859,2023-Q2,2.6,83,3.6,5,2
REV06068,EMP0859,2023-Q3,4.0,66,3.5,39,1
REV06069,EMP0859,2023-Q4,3.8,100,3.9,21,1
REV06070,EMP0859,2024-Q1,2.9,55,4.5,21,6
REV06071,EMP0859,2024-Q2,3.6,77,3.5,9,1
REV06072,EMP0859,2024-Q3,2.1,89,3.2,9,5
REV06073,EMP0859,2024-Q4,3.3,74,4.5,37,6
REV06074,EMP0860,2023-Q1,3.5,50,4.6,36,6
REV06075,EMP0860,2023-Q2,4.4,74,3.2,37,3
REV06076,EMP0860,2023-Q3,2.7,74,3.5,33,0
REV06077,EMP0860,2023-Q4,2.3,57,4.2,34,1
REV06078,EMP0860,2024-Q1,2.6,58,3.9,9,1
REV06079,EMP0860,2024-Q2,2.3,92,4.4,40,5
REV06080,EMP0860,2024-Q3,4.1,58,3.2,35,3
REV06081,EMP0860,2024-Q4,4.3,58,3.0,3,1
REV06082,EMP0861,2023-Q1,3.4,79,3.0,31,5
REV06083,EMP0861,2023-Q2,4.1,85,4.4,3,3
REV06084,EMP0861,2023-Q3,3.3,93,4.3,13,4
REV06085,EMP0861,2023-Q4,3.1,76,3.7,19,5
REV06086,EMP0861,2024-Q1,3.0,83,4.9,31,4
REV06087,EMP0861,2024-Q2,3.0,65,2.6,16,6
REV06088,EMP0861,2024-Q3,2.1,71,3.3,24,5
REV06089,EMP0861,2024-Q4,3.4,70,4.2,28,5
REV06090,EMP0862,2023-Q1,3.2,75,4.1,23,6
REV06091,EMP0862,2023-Q2,3.7,79,3.8,35,5
REV06092,EMP0862,2023-Q3,3.3,50,2.6,22,2
REV06093,EMP0862,2023-Q4,3.1,54,4.6,8,3
REV06094,EMP0862,2024-Q1,2.6,90,4.4,27,2
REV06095,EMP0862,2024-Q2,3.3,90,3.1,38,2
REV06096,EMP0862,2024-Q3,3.7,63,4.9,14,1
REV06097,EMP0862,2024-Q4,2.4,79,2.6,26,0
REV06098,EMP0863,2023-Q3,3.3,66,4.9,22,1
REV06099,EMP0863,2023-Q4,3.4,66,4.5,11,0
REV06100,EMP0863,2024-Q1,2.7,53,3.2,5,5
REV06101,EMP0863,2024-Q2,2.8,82,3.6,16,3
REV06102,EMP0863,2024-Q3,3.4,95,2.7,23,1
REV06103,EMP0863,2024-Q4,2.4,53,3.1,5,5
REV06104,EMP0864,2023-Q1,3.4,86,2.7,33,2
REV06105,EMP0864,2023-Q2,2.6,92,4.9,1,6
REV06106,EMP0864,2023-Q3,3.9,71,3.5,40,0
REV06107,EMP0864,2023-Q4,4.8,65,3.1,35,2
REV06108,EMP0864,2024-Q1,2.6,53,3.9,40,2
REV06109,EMP0864,2024-Q2,3.6,62,4.8,11,5
REV06110,EMP0864,2024-Q3,2.7,86,3.8,30,3
REV06111,EMP0864,2024-Q4,3.9,76,4.3,13,1
REV06112,EMP0865,2023-Q1,2.3,81,4.2,3,6
REV06113,EMP0865,2023-Q2,3.5,67,2.8,13,4
REV06114,EMP0865,2023-Q3,2.6,56,2.5,2,5
REV06115,EMP0865,2023-Q4,3.1,82,4.0,4,5
REV06116,EMP0865,2024-Q1,2.5,81,2.6,23,1
REV06117,EMP0865,2024-Q2,3.8,58,4.0,33,2
REV06118,EMP0865,2024-Q3,2.6,72,3.6,18,4
REV06119,EMP0865,2024-Q4,3.6,99,3.5,39,4
REV06120,EMP0866,2023-Q1,3.0,51,3.3,8,3
REV06121,EMP0866,2023-Q2,3.1,51,4.3,22,4
REV06122,EMP0866,2023-Q3,3.3,89,3.6,7,6
REV06123,EMP0866,2023-Q4,2.7,68,3.0,32,6
REV06124,EMP0866,2024-Q1,3.3,62,2.6,0,5
REV06125,EMP0866,2024-Q2,4.3,80,3.7,23,0
REV06126,EMP0866,2024-Q3,2.2,77,2.7,38,6
REV06127,EMP0866,2024-Q4,3.6,58,2.8,35,4
REV06128,EMP0867,2023-Q1,4.2,79,3.2,12,6
REV06129,EMP0867,2023-Q2,2.6,79,2.8,28,1
REV06130,EMP0867,2023-Q3,2.2,59,2.6,15,0
REV06131,EMP0867,2023-Q4,3.4,89,2.8,18,1
REV06132,EMP0867,2024-Q1,2.8,55,2.9,27,3
REV06133,EMP0867,2024-Q2,4.5,72,3.5,2,1
REV06134,EMP0867,2024-Q3,2.8,75,2.7,26,2
REV06135,EMP0867,2024-Q4,2.2,51,3.5,9,2
REV06136,EMP0868,2023-Q3,2.4,79,3.3,21,1
REV06137,EMP0868,2023-Q4,4.0,76,3.6,8,0
REV06138,EMP0868,2024-Q1,2.8,93,3.1,40,3
REV06139,EMP0868,2024-Q2,3.2,97,2.6,29,5
REV06140,EMP0868,2024-Q3,3.9,70,2.8,0,2
REV06141,EMP0868,2024-Q4,2.9,97,4.6,27,4
REV06142,EMP0869,2023-Q1,3.2,81,2.6,37,0
REV06143,EMP0869,2023-Q2,3.2,70,3.7,4,6
REV06144,EMP0869,2023-Q3,3.7,54,4.9,5,5
REV06145,EMP0869,2023-Q4,3.6,83,2.7,24,3
REV06146,EMP0869,2024-Q1,3.0,94,4.0,11,1
REV06147,EMP0869,2024-Q2,3.2,73,4.5,12,4
REV06148,EMP0869,2024-Q3,2.9,64,4.4,14,0
REV06149,EMP0869,2024-Q4,2.2,90,4.7,17,4
REV06150,EMP0870,2023-Q1,3.4,68,4.3,20,0
REV06151,EMP0870,2023-Q2,4.5,76,3.3,3,3
REV06152,EMP0870,2023-Q3,2.6,87,3.2,9,6
REV06153,EMP0870,2023-Q4,2.7,56,4.3,14,0
REV06154,EMP0870,2024-Q1,2.6,59,3.2,25,5
REV06155,EMP0870,2024-Q2,3.7,66,3.5,33,6
REV06156,EMP0870,2024-Q3,3.5,71,4.1,21,5
REV06157,EMP0870,2024-Q4,3.1,57,3.9,9,5
REV06158,EMP0871,2023-Q3,2.6,52,3.3,4,2
REV06159,EMP0871,2023-Q4,3.3,95,3.3,32,0
REV06160,EMP0871,2024-Q1,2.1,99,3.3,3,4
REV06161,EMP0871,2024-Q2,3.3,64,3.0,25,6
REV06162,EMP0871,2024-Q3,3.8,73,4.3,14,3
REV06163,EMP0871,2024-Q4,2.3,62,4.4,0,2
REV06164,EMP0872,2023-Q1,2.1,80,4.3,23,5
REV06165,EMP0872,2023-Q2,4.3,69,3.0,3,0
REV06166,EMP0872,2023-Q3,2.8,86,4.5,18,0
REV06167,EMP0872,2023-Q4,4.0,75,4.4,16,1
REV06168,EMP0872,2024-Q1,3.1,78,4.8,2,5
REV06169,EMP0872,2024-Q2,3.1,91,2.9,29,0
REV06170,EMP0872,2024-Q3,3.5,97,3.2,3,0
REV06171,EMP0872,2024-Q4,2.6,61,3.4,39,1
REV06172,EMP0873,2023-Q1,3.3,85,4.7,14,6
REV06173,EMP0873,2023-Q2,2.9,63,4.8,40,6
REV06174,EMP0873,2023-Q3,2.3,86,4.4,5,3
REV06175,EMP0873,2023-Q4,3.4,91,4.6,34,2
REV06176,EMP0873,2024-Q1,3.0,74,3.8,29,3
REV06177,EMP0873,2024-Q2,3.1,88,3.6,2,2
REV06178,EMP0873,2024-Q3,2.4,88,2.7,15,5
REV06179,EMP0873,2024-Q4,4.3,99,3.9,1,6
REV06180,EMP0874,2023-Q1,3.8,94,2.7,3,5
REV06181,EMP0874,2023-Q2,3.9,72,4.3,37,0
REV06182,EMP0874,2023-Q3,3.0,99,3.4,35,1
REV06183,EMP0874,2023-Q4,2.0,65,4.3,4,3
REV06184,EMP0874,2024-Q1,4.6,87,3.0,24,2
REV06185,EMP0874,2024-Q2,3.2,91,3.7,33,4
REV06186,EMP0874,2024-Q3,2.7,95,4.5,19,0
REV06187,EMP0874,2024-Q4,3.5,74,3.4,40,2
REV06188,EMP0875,2023-Q1,4.0,72,4.6,21,4
REV06189,EMP0875,2023-Q2,3.2,62,4.8,23,3
REV06190,EMP0875,2023-Q3,4.1,51,4.2,24,6
REV06191,EMP0875,2023-Q4,4.0,73,2.5,16,3
REV06192,EMP0875,2024-Q1,2.4,61,4.7,30,4
REV06193,EMP0875,2024-Q2,2.7,91,3.3,9,5
REV06194,EMP0875,2024-Q3,3.9,96,3.0,7,4
REV06195,EMP0875,2024-Q4,1.3,92,4.5,26,0
REV06196,EMP0876,2023-Q1,3.1,98,2.8,40,5
REV06197,EMP0876,2023-Q2,2.2,74,4.5,4,0
REV06198,EMP0876,2023-Q3,2.9,85,3.6,1,5
REV06199,EMP0876,2023-Q4,3.0,57,2.6,38,6
REV06200,EMP0876,2024-Q1,2.9,64,3.6,0,4
REV06201,EMP0876,2024-Q2,2.8,91,2.7,17,6
REV06202,EMP0876,2024-Q3,2.4,86,2.5,35,0
REV06203,EMP0876,2024-Q4,4.8,91,3.7,3,6
REV06204,EMP0877,2024-Q3,4.1,58,3.7,25,5
REV06205,EMP0877,2024-Q4,2.0,51,3.4,33,3
REV06206,EMP0878,2023-Q1,4.3,79,4.6,31,6
REV06207,EMP0878,2023-Q2,2.9,53,2.7,37,3
REV06208,EMP0878,2023-Q3,3.3,58,4.2,32,1
REV06209,EMP0878,2023-Q4,3.2,56,2.8,21,3
REV06210,EMP0878,2024-Q1,2.7,91,4.1,38,3
REV06211,EMP0878,2024-Q2,3.9,69,3.6,31,3
REV06212,EMP0878,2024-Q3,3.3,62,4.1,38,2
REV06213,EMP0878,2024-Q4,2.9,74,4.2,36,5
REV06214,EMP0879,2023-Q1,2.3,57,5.0,10,1
REV06215,EMP0879,2023-Q2,2.6,52,3.4,7,1
REV06216,EMP0879,2023-Q3,2.1,73,3.5,36,5
REV06217,EMP0879,2023-Q4,3.2,92,3.6,18,5
REV06218,EMP0879,2024-Q1,2.4,83,4.5,39,1
REV06219,EMP0879,2024-Q2,3.0,72,2.6,31,2
REV06220,EMP0879,2024-Q3,4.2,56,3.6,17,6
REV06221,EMP0879,2024-Q4,4.0,96,3.8,40,3
REV06222,EMP0880,2023-Q1,3.2,62,3.4,7,4
REV06223,EMP0880,2023-Q2,3.1,58,4.3,31,5
REV06224,EMP0880,2023-Q3,4.5,81,3.2,28,2
REV06225,EMP0880,2023-Q4,3.6,81,3.6,15,2
REV06226,EMP0880,2024-Q1,3.0,89,4.8,21,5
REV06227,EMP0880,2024-Q2,2.2,85,3.3,34,1
REV06228,EMP0880,2024-Q3,3.5,73,3.5,37,4
REV06229,EMP0880,2024-Q4,3.8,80,4.4,11,2
REV06230,EMP0881,2024-Q1,2.8,59,4.4,5,4
REV06231,EMP0881,2024-Q2,3.4,62,2.7,24,2
REV06232,EMP0881,2024-Q3,2.9,77,4.1,7,1
REV06233,EMP0881,2024-Q4,3.1,74,4.5,7,4
REV06234,EMP0882,2023-Q1,1.5,55,3.9,37,4
REV06235,EMP0882,2023-Q2,3.0,62,3.0,15,5
REV06236,EMP0882,2023-Q3,3.9,52,3.0,4,1
REV06237,EMP0882,2023-Q4,2.8,98,3.9,35,1
REV06238,EMP0882,2024-Q1,3.2,52,3.3,25,4
REV06239,EMP0882,2024-Q2,2.7,58,3.8,30,2
REV06240,EMP0882,2024-Q3,3.0,71,4.6,11,3
REV06241,EMP0882,2024-Q4,2.4,53,2.8,17,6
REV06242,EMP0883,2023-Q1,2.5,85,4.9,16,3
REV06243,EMP0883,2023-Q2,4.1,82,2.8,11,4
REV06244,EMP0883,2023-Q3,3.9,60,3.5,37,1
REV06245,EMP0883,2023-Q4,2.8,68,4.4,7,3
REV06246,EMP0883,2024-Q1,3.5,64,3.9,10,6
REV06247,EMP0883,2024-Q2,3.6,58,2.8,14,0
REV06248,EMP0883,2024-Q3,3.1,79,3.8,21,0
REV06249,EMP0883,2024-Q4,1.3,86,4.1,28,2
REV06250,EMP0884,2023-Q1,3.9,98,4.1,3,2
REV06251,EMP0884,2023-Q2,2.8,70,4.9,31,5
REV06252,EMP0884,2023-Q3,2.9,80,4.5,36,0
REV06253,EMP0884,2023-Q4,5.0,79,3.3,4,1
REV06254,EMP0884,2024-Q1,3.4,92,3.3,19,5
REV06255,EMP0884,2024-Q2,2.9,70,3.0,15,4
REV06256,EMP0884,2024-Q3,1.7,94,2.7,21,3
REV06257,EMP0884,2024-Q4,4.2,72,2.6,37,1
REV06258,EMP0885,2024-Q2,2.3,79,2.9,39,2
REV06259,EMP0885,2024-Q3,1.9,96,4.5,24,4
REV06260,EMP0885,2024-Q4,2.3,73,3.6,22,3
REV06261,EMP0886,2024-Q1,4.2,61,4.7,16,1
REV06262,EMP0886,2024-Q2,3.7,62,3.9,26,4
REV06263,EMP0886,2024-Q3,3.1,74,4.7,29,0
REV06264,EMP0886,2024-Q4,3.4,83,3.8,20,0
REV06265,EMP0887,2024-Q1,2.8,75,3.9,17,1
REV06266,EMP0887,2024-Q2,3.3,99,4.8,17,2
REV06267,EMP0887,2024-Q3,2.6,53,4.5,4,0
REV06268,EMP0887,2024-Q4,3.4,81,4.4,37,3
REV06269,EMP0888,2023-Q1,3.9,66,4.1,22,2
REV06270,EMP0888,2023-Q2,3.5,87,2.9,0,0
REV06271,EMP0888,2023-Q3,2.9,83,4.5,32,4
REV06272,EMP0888,2023-Q4,3.7,90,4.0,39,4
REV06273,EMP0888,2024-Q1,3.1,91,2.8,9,6
REV06274,EMP0888,2024-Q2,2.4,90,4.0,23,3
REV06275,EMP0888,2024-Q3,2.9,70,3.0,19,6
REV06276,EMP0888,2024-Q4,3.3,82,4.7,4,0
REV06277,EMP0889,2023-Q1,3.8,55,3.3,31,0
REV06278,EMP0889,2023-Q2,3.1,62,3.2,23,3
REV06279,EMP0889,2023-Q3,2.4,53,4.1,26,2
REV06280,EMP0889,2023-Q4,3.2,93,2.9,11,2
REV06281,EMP0889,2024-Q1,3.3,71,4.8,18,3
REV06282,EMP0889,2024-Q2,3.3,60,2.5,11,0
REV06283,EMP0889,2024-Q3,3.8,64,3.4,16,6
REV06284,EMP0889,2024-Q4,3.9,74,4.1,10,1
REV06285,EMP0890,2023-Q1,2.8,92,3.1,18,0
REV06286,EMP0890,2023-Q2,2.8,81,4.6,5,6
REV06287,EMP0890,2023-Q3,2.5,78,3.1,18,1
REV06288,EMP0890,2023-Q4,3.7,67,3.5,3,6
REV06289,EMP0890,2024-Q1,4.2,89,4.8,16,3
REV06290,EMP0890,2024-Q2,3.0,93,2.6,3,3
REV06291,EMP0890,2024-Q3,3.0,53,4.5,15,4
REV06292,EMP0890,2024-Q4,4.2,83,4.6,4,0
REV06293,EMP0891,2023-Q1,3.6,78,3.9,22,0
REV06294,EMP0891,2023-Q2,3.5,75,3.0,8,0
REV06295,EMP0891,2023-Q3,2.4,66,4.1,5,5
REV06296,EMP0891,2023-Q4,3.7,61,2.5,10,1
REV06297,EMP0891,2024-Q1,2.5,68,4.1,31,2
REV06298,EMP0891,2024-Q2,2.4,75,2.7,32,0
REV06299,EMP0891,2024-Q3,3.0,88,3.3,16,5
REV06300,EMP0891,2024-Q4,2.8,55,3.8,21,2
REV06301,EMP0892,2023-Q1,3.0,57,3.0,12,3
REV06302,EMP0892,2023-Q2,2.2,75,3.4,0,1
REV06303,EMP0892,2023-Q3,3.9,83,3.4,38,6
REV06304,EMP0892,2023-Q4,4.0,54,3.3,27,5
REV06305,EMP0892,2024-Q1,1.8,98,4.7,35,0
REV06306,EMP0892,2024-Q2,3.9,78,4.1,6,5
REV06307,EMP0892,2024-Q3,2.6,73,4.3,35,1
REV06308,EMP0892,2024-Q4,3.8,86,2.6,21,1
REV06309,EMP0893,2023-Q1,3.2,97,4.5,37,1
REV06310,EMP0893,2023-Q2,3.2,60,2.7,37,6
REV06311,EMP0893,2023-Q3,3.1,57,4.1,6,5
REV06312,EMP0893,2023-Q4,4.0,68,2.9,37,4
REV06313,EMP0893,2024-Q1,2.3,67,3.8,18,0
REV06314,EMP0893,2024-Q2,3.6,68,2.5,5,1
REV06315,EMP0893,2024-Q3,4.0,82,4.9,25,4
REV06316,EMP0893,2024-Q4,3.7,87,3.0,7,2
REV06317,EMP0894,2023-Q1,4.8,60,3.5,9,0
REV06318,EMP0894,2023-Q2,2.8,57,4.6,1,0
REV06319,EMP0894,2023-Q3,3.9,78,3.3,2,1
REV06320,EMP0894,2023-Q4,3.1,53,4.0,32,5
REV06321,EMP0894,2024-Q1,4.1,69,4.3,27,4
REV06322,EMP0894,2024-Q2,3.2,82,3.8,33,3
REV06323,EMP0894,2024-Q3,2.9,75,3.4,19,4
REV06324,EMP0894,2024-Q4,4.1,54,4.2,9,3
REV06325,EMP0895,2023-Q1,2.9,61,4.8,38,0
REV06326,EMP0895,2023-Q2,2.2,65,4.2,29,5
REV06327,EMP0895,2023-Q3,2.8,70,4.9,6,3
REV06328,EMP0895,2023-Q4,3.6,69,4.9,40,4
REV06329,EMP0895,2024-Q1,4.2,57,5.0,20,1
REV06330,EMP0895,2024-Q2,3.3,100,2.9,7,4
REV06331,EMP0895,2024-Q3,4.1,91,2.6,6,0
REV06332,EMP0895,2024-Q4,2.2,62,2.7,20,1
REV06333,EMP0896,2023-Q4,2.9,63,2.8,25,6
REV06334,EMP0896,2024-Q1,3.0,84,4.4,15,2
REV06335,EMP0896,2024-Q2,3.1,61,3.9,0,5
REV06336,EMP0896,2024-Q3,3.3,58,2.9,16,3
REV06337,EMP0896,2024-Q4,3.7,61,4.9,30,6
REV06338,EMP0897,2023-Q1,2.9,55,4.1,10,0
REV06339,EMP0897,2023-Q2,3.3,58,3.3,16,1
REV06340,EMP0897,2023-Q3,3.2,65,3.8,28,6
REV06341,EMP0897,2023-Q4,2.6,52,4.5,30,3
REV06342,EMP0897,2024-Q1,3.1,51,3.3,8,4
REV06343,EMP0897,2024-Q2,3.1,96,3.0,40,5
REV06344,EMP0897,2024-Q3,2.5,98,3.8,40,5
REV06345,EMP0897,2024-Q4,2.5,77,4.3,30,2
REV06346,EMP0898,2024-Q1,3.3,53,4.9,31,3
REV06347,EMP0898,2024-Q2,2.9,58,2.7,28,5
REV06348,EMP0898,2024-Q3,4.1,71,2.9,18,6
REV06349,EMP0898,2024-Q4,2.4,94,2.6,15,6
REV06350,EMP0899,2023-Q1,2.7,63,4.2,23,6
REV06351,EMP0899,2023-Q2,5.0,54,2.5,38,5
REV06352,EMP0899,2023-Q3,2.5,81,4.9,9,2
REV06353,EMP0899,2023-Q4,2.3,79,4.5,8,2
REV06354,EMP0899,2024-Q1,3.7,67,3.0,22,2
REV06355,EMP0899,2024-Q2,1.7,54,3.6,34,4
REV06356,EMP0899,2024-Q3,3.0,92,3.0,11,3
REV06357,EMP0899,2024-Q4,4.7,77,4.4,14,4
REV06358,EMP0900,2023-Q1,2.1,85,3.3,11,1
REV06359,EMP0900,2023-Q2,1.8,85,4.1,35,1
REV06360,EMP0900,2023-Q3,2.2,100,4.8,36,1
REV06361,EMP0900,2023-Q4,3.8,74,4.1,40,1
REV06362,EMP0900,2024-Q1,4.0,99,4.6,35,5
REV06363,EMP0900,2024-Q2,2.8,77,3.8,30,5
REV06364,EMP0900,2024-Q3,3.7,52,3.2,14,2
REV06365,EMP0900,2024-Q4,4.2,79,4.4,14,0
REV06366,EMP0901,2023-Q3,4.5,83,4.0,23,4
REV06367,EMP0901,2023-Q4,3.0,65,2.7,5,5
REV06368,EMP0901,2024-Q1,1.6,77,4.2,37,1
REV06369,EMP0901,2024-Q2,2.6,93,2.7,12,2
REV06370,EMP0901,2024-Q3,2.9,65,3.3,29,5
REV06371,EMP0901,2024-Q4,3.0,53,3.4,30,6
REV06372,EMP0902,2023-Q1,3.1,91,2.5,30,2
REV06373,EMP0902,2023-Q2,4.0,50,4.3,35,6
REV06374,EMP0902,2023-Q3,4.1,69,3.9,36,4
REV06375,EMP0902,2023-Q4,3.1,89,4.5,25,1
REV06376,EMP0902,2024-Q1,4.0,100,3.4,24,4
REV06377,EMP0902,2024-Q2,3.5,76,4.3,26,1
REV06378,EMP0902,2024-Q3,3.2,99,2.7,34,0
REV06379,EMP0902,2024-Q4,3.8,70,4.8,22,0
REV06380,EMP0903,2023-Q1,3.3,89,4.5,16,4
REV06381,EMP0903,2023-Q2,4.6,67,4.3,17,5
REV06382,EMP0903,2023-Q3,2.2,60,2.9,23,4
REV06383,EMP0903,2023-Q4,2.8,71,3.3,12,6
REV06384,EMP0903,2024-Q1,3.1,62,4.3,20,4
REV06385,EMP0903,2024-Q2,3.5,54,3.4,6,4
REV06386,EMP0903,2024-Q3,4.1,76,3.0,22,0
REV06387,EMP0903,2024-Q4,3.2,97,4.3,6,0
REV06388,EMP0904,2023-Q1,2.2,88,3.5,19,2
REV06389,EMP0904,2023-Q2,3.8,56,4.2,27,1
REV06390,EMP0904,2023-Q3,3.7,75,4.4,38,0
REV06391,EMP0904,2023-Q4,1.8,71,4.3,16,0
REV06392,EMP0904,2024-Q1,3.2,81,3.1,9,1
REV06393,EMP0904,2024-Q2,2.1,65,3.2,26,6
REV06394,EMP0904,2024-Q3,2.7,94,3.7,32,6
REV06395,EMP0904,2024-Q4,2.6,79,4.7,2,5
REV06396,EMP0905,2023-Q1,3.8,62,4.7,11,1
REV06397,EMP0905,2023-Q2,3.3,90,4.6,7,1
REV06398,EMP0905,2023-Q3,2.3,83,2.7,4,6
REV06399,EMP0905,2023-Q4,3.8,83,4.5,36,6
REV06400,EMP0905,2024-Q1,2.2,64,3.4,19,5
REV06401,EMP0905,2024-Q2,3.4,78,4.4,20,1
REV06402,EMP0905,2024-Q3,2.6,57,2.7,10,3
REV06403,EMP0905,2024-Q4,2.9,97,3.3,37,3
REV06404,EMP0906,2024-Q3,3.6,65,4.4,31,6
REV06405,EMP0906,2024-Q4,3.6,63,2.7,19,4
REV06406,EMP0907,2024-Q1,4.1,63,3.1,6,0
REV06407,EMP0907,2024-Q2,3.1,84,3.8,10,1
REV06408,EMP0907,2024-Q3,3.4,53,4.5,21,6
REV06409,EMP0907,2024-Q4,2.9,87,4.7,1,0
REV06410,EMP0908,2024-Q1,3.3,65,4.5,34,0
REV06411,EMP0908,2024-Q2,3.5,82,4.5,15,5
REV06412,EMP0908,2024-Q3,3.1,76,3.2,23,5
REV06413,EMP0908,2024-Q4,1.9,55,4.2,2,1
REV06414,EMP0909,2023-Q1,3.4,54,3.8,19,0
REV06415,EMP0909,2023-Q2,3.5,95,3.1,34,0
REV06416,EMP0909,2023-Q3,2.7,78,2.6,33,2
REV06417,EMP0909,2023-Q4,2.3,77,2.7,40,4
REV06418,EMP0909,2024-Q1,4.2,80,3.8,40,1
REV06419,EMP0909,2024-Q2,3.5,61,4.4,18,4
REV06420,EMP0909,2024-Q3,3.0,88,3.9,0,1
REV06421,EMP0909,2024-Q4,2.4,92,2.8,1,2
REV06422,EMP0910,2023-Q1,2.6,62,4.1,31,2
REV06423,EMP0910,2023-Q2,4.1,63,4.3,19,2
REV06424,EMP0910,2023-Q3,3.3,58,2.8,26,2
REV06425,EMP0910,2023-Q4,2.8,54,4.7,1,2
REV06426,EMP0910,2024-Q1,3.6,75,2.5,0,5
REV06427,EMP0910,2024-Q2,2.6,68,2.8,7,1
REV06428,EMP0910,2024-Q3,4.3,71,3.4,29,4
REV06429,EMP0910,2024-Q4,4.1,69,2.8,30,6
REV06430,EMP0911,2023-Q1,2.9,59,4.2,8,5
REV06431,EMP0911,2023-Q2,2.8,64,4.0,22,3
REV06432,EMP0911,2023-Q3,1.4,98,4.7,29,1
REV06433,EMP0911,2023-Q4,2.2,92,2.7,24,6
REV06434,EMP0911,2024-Q1,2.3,99,2.7,33,6
REV06435,EMP0911,2024-Q2,3.3,98,4.0,35,4
REV06436,EMP0911,2024-Q3,2.4,95,3.9,29,3
REV06437,EMP0911,2024-Q4,1.7,97,3.6,23,6
REV06438,EMP0912,2023-Q1,3.0,54,3.0,30,3
REV06439,EMP0912,2023-Q2,3.6,92,2.7,13,4
REV06440,EMP0912,2023-Q3,3.6,84,2.7,36,1
REV06441,EMP0912,2023-Q4,1.9,89,3.6,40,6
REV06442,EMP0912,2024-Q1,3.1,60,2.6,32,3
REV06443,EMP0912,2024-Q2,2.2,64,2.6,23,0
REV06444,EMP0912,2024-Q3,3.8,87,3.1,21,5
REV06445,EMP0912,2024-Q4,3.7,82,3.5,32,6
REV06446,EMP0913,2023-Q1,2.6,55,4.1,29,6
REV06447,EMP0913,2023-Q2,2.7,96,3.1,7,4
REV06448,EMP0913,2023-Q3,2.9,85,4.7,1,3
REV06449,EMP0913,2023-Q4,1.6,87,4.1,19,5
REV06450,EMP0913,2024-Q1,3.4,93,2.6,40,5
REV06451,EMP0913,2024-Q2,3.0,100,2.8,31,6
REV06452,EMP0913,2024-Q3,3.9,70,3.8,39,1
REV06453,EMP0913,2024-Q4,2.4,86,2.8,34,5
REV06454,EMP0914,2023-Q1,2.8,70,3.1,25,5
REV06455,EMP0914,2023-Q2,2.1,58,2.6,17,6
REV06456,EMP0914,2023-Q3,2.5,69,4.0,15,4
REV06457,EMP0914,2023-Q4,2.4,61,3.6,36,2
REV06458,EMP0914,2024-Q1,3.9,66,2.6,26,1
REV06459,EMP0914,2024-Q2,2.7,83,3.3,26,3
REV06460,EMP0914,2024-Q3,3.0,53,4.3,40,0
REV06461,EMP0914,2024-Q4,2.2,62,3.6,17,1
REV06462,EMP0915,2023-Q1,2.3,53,4.2,22,2
REV06463,EMP0915,2023-Q2,3.1,93,4.1,21,6
REV06464,EMP0915,2023-Q3,3.6,64,4.2,17,2
REV06465,EMP0915,2023-Q4,2.4,98,4.6,28,6
REV06466,EMP0915,2024-Q1,3.8,83,4.3,26,3
REV06467,EMP0915,2024-Q2,2.6,79,4.2,32,6
REV06468,EMP0915,2024-Q3,2.9,83,3.8,37,1
REV06469,EMP0915,2024-Q4,3.6,91,4.3,8,6
REV06470,EMP0916,2023-Q1,2.7,56,4.4,2,5
REV06471,EMP0916,2023-Q2,3.2,52,3.6,8,5
REV06472,EMP0916,2023-Q3,3.0,92,2.5,17,0
REV06473,EMP0916,2023-Q4,3.3,99,4.4,19,3
REV06474,EMP0916,2024-Q1,1.5,98,4.9,7,6
REV06475,EMP0916,2024-Q2,1.9,61,3.2,6,5
REV06476,EMP0916,2024-Q3,3.1,92,3.7,0,2
REV06477,EMP0916,2024-Q4,3.6,51,4.9,19,4
REV06478,EMP0917,2023-Q1,2.6,77,3.5,5,4
REV06479,EMP0917,2023-Q2,3.0,76,3.1,17,1
REV06480,EMP0917,2023-Q3,3.4,77,2.8,18,2
REV06481,EMP0917,2023-Q4,3.7,81,2.6,16,4
REV06482,EMP0917,2024-Q1,1.8,85,3.5,5,0
