Training_ID,Employee_ID,Course_Name,Provider,Completion_Date,Duration_Hrs,Score_Pct,Certified
TRN02648,EMP0865,Project Management,Coursera,2025-03-27,8,79,No
TRN02649,EMP0866,Power BI,Coursera,2025-05-25,40,94,Yes
TRN02650,EMP0866,Project Management,LinkedIn Learning,2025-09-16,40,100,No
TRN02651,EMP0866,Cloud AWS,Coursera,2025-08-27,24,78,No
TRN02652,EMP0867,Excel Advanced,Pluralsight,2023-10-14,40,91,No
TRN02653,EMP0867,Leadership 101,Udemy,2025-06-11,40,61,No
TRN02654,EMP0868,Design Thinking,Pluralsight,2023-04-10,20,64,Yes
TRN02655,EMP0868,React JS,Coursera,2023-05-23,4,90,No
TRN02656,EMP0869,Agile & Scrum,Udemy,2025-12-07,24,76,Yes
TRN02657,EMP0869,SQL Mastery,Pluralsight,2025-12-23,24,63,Yes
TRN02658,EMP0869,ML Fundamentals,Udemy,2024-04-20,12,63,Yes
TRN02659,EMP0869,Leadership 101,Pluralsight,2024-05-17,8,99,Yes
TRN02660,EMP0869,Communication Skills,Udemy,2025-12-03,40,76,No
TRN02661,EMP0870,Cloud AWS,LinkedIn Learning,2024-11-06,40,78,No
TRN02662,EMP0870,Power BI,Udemy,2025-09-30,20,91,Yes
TRN02663,EMP0870,Cybersecurity Basics,LinkedIn Learning,2024-11-04,40,88,No
TRN02664,EMP0871,Project Management,LinkedIn Learning,2023-05-24,16,85,No
TRN02665,EMP0872,Excel Advanced,LinkedIn Learning,2023-12-19,40,60,No
TRN02666,EMP0872,Design Thinking,Coursera,2024-06-26,16,87,Yes
TRN02667,EMP0872,DevOps CI/CD,Udemy,2025-10-19,16,65,Yes
TRN02668,EMP0872,Cybersecurity Basics,LinkedIn Learning,2024-05-28,4,94,No
TRN02669,EMP0873,React JS,Pluralsight,2023-08-27,8,92,Yes
TRN02670,EMP0873,Design Thinking,Udemy,2023-09-21,8,85,Yes
TRN02671,EMP0873,Project Management,LinkedIn Learning,2023-11-20,12,87,No
TRN02672,EMP0873,Excel Advanced,Coursera,2023-06-13,8,84,Yes
TRN02673,EMP0873,Python for Data,Udemy,2025-01-29,40,66,Yes
TRN02674,EMP0874,Data Visualization,Udemy,2026-02-08,40,78,No
TRN02675,EMP0874,Communication Skills,Udemy,2025-12-28,24,71,Yes
TRN02676,EMP0875,Cloud AWS,LinkedIn Learning,2024-01-02,4,62,No
TRN02677,EMP0875,Python for Data,Udemy,2024-04-21,4,96,Yes
TRN02678,EMP0875,Cybersecurity Basics,Pluralsight,2024-02-20,20,67,Yes
TRN02679,EMP0875,SQL Mastery,LinkedIn Learning,2025-12-17,20,85,No
TRN02680,EMP0875,Leadership 101,Internal L&D,2025-11-16,20,73,Yes
TRN02681,EMP0876,SQL Mastery,Udemy,2024-10-02,4,99,Yes
TRN02682,EMP0876,Project Management,Internal L&D,2025-03-23,4,73,No
TRN02683,EMP0877,DevOps CI/CD,Pluralsight,2023-11-22,12,66,No
TRN02684,EMP0877,Power BI,Internal L&D,2023-10-27,20,78,No
TRN02685,EMP0877,ML Fundamentals,Coursera,2024-02-14,4,92,No
TRN02686,EMP0877,Cloud AWS,Pluralsight,2025-08-26,12,75,No
TRN02687,EMP0878,DevOps CI/CD,Pluralsight,2024-09-24,4,83,No
TRN02688,EMP0879,Cloud AWS,Pluralsight,2024-06-17,24,76,Yes
TRN02689,EMP0879,Design Thinking,Coursera,2023-07-11,40,89,No
TRN02690,EMP0879,Power BI,Udemy,2025-10-19,24,98,No
TRN02691,EMP0879,Data Visualization,Udemy,2024-01-16,40,81,No
TRN02692,EMP0879,React JS,LinkedIn Learning,2023-07-11,8,71,No
TRN02693,EMP0880,Agile & Scrum,Udemy,2024-04-18,16,70,No
TRN02694,EMP0880,Cybersecurity Basics,LinkedIn Learning,2024-11-10,24,96,No
TRN02695,EMP0880,Design Thinking,LinkedIn Learning,2023-04-30,8,60,No
TRN02696,EMP0880,SQL Mastery,Pluralsight,2025-01-14,20,68,No
TRN02697,EMP0880,Power BI,LinkedIn Learning,2025-08-29,16,88,Yes
TRN02698,EMP0881,Excel Advanced,Internal L&D,2025-12-24,20,72,Yes
TRN02699,EMP0881,Communication Skills,Internal L&D,2025-01-19,4,86,Yes
TRN02700,EMP0882,Python for Data,Internal L&D,2024-12-08,4,98,Yes
TRN02701,EMP0882,Communication Skills,Internal L&D,2024-06-06,16,68,Yes
TRN02702,EMP0882,React JS,Pluralsight,2023-11-20,16,84,No
TRN02703,EMP0882,Leadership 101,Pluralsight,2023-05-06,8,85,Yes
TRN02704,EMP0882,Design Thinking,LinkedIn Learning,2025-04-03,12,76,Yes
TRN02705,EMP0883,Excel Advanced,Pluralsight,2025-04-16,16,81,Yes
TRN02706,EMP0883,SQL Mastery,LinkedIn Learning,2026-03-11,12,95,No
TRN02707,EMP0884,Power BI,LinkedIn Learning,2024-04-07,40,68,Yes
TRN02708,EMP0885,Cybersecurity Basics,Udemy,2024-01-07,40,97,Yes
TRN02709,EMP0885,Communication Skills,LinkedIn Learning,2023-08-15,4,91,No
TRN02710,EMP0885,Python for Data,Pluralsight,2025-07-15,8,86,Yes
TRN02711,EMP0886,Cybersecurity Basics,Internal L&D,2023-06-13,16,60,No
TRN02712,EMP0886,Python for Data,Udemy,2025-02-24,24,66,No
TRN02713,EMP0886,Data Visualization,LinkedIn Learning,2024-05-02,4,88,Yes
TRN02714,EMP0886,ML Fundamentals,Internal L&D,2023-08-18,4,94,No
TRN02715,EMP0886,Cloud AWS,LinkedIn Learning,2025-06-27,8,64,No
TRN02716,EMP0887,Power BI,Udemy,2025-08-16,12,63,No
TRN02717,EMP0887,Excel Advanced,LinkedIn Learning,2025-02-20,20,80,Yes
TRN02718,EMP0887,Communication Skills,Internal L&D,2025-12-07,20,92,Yes
TRN02719,EMP0887,SQL Mastery,Internal L&D,2025-08-11,20,100,Yes
TRN02720,EMP0888,Communication Skills,Pluralsight,2026-02-08,20,88,No
TRN02721,EMP0888,Data Visualization,LinkedIn Learning,2025-12-03,8,71,Yes
TRN02722,EMP0888,SQL Mastery,Internal L&D,2025-10-18,20,80,No
TRN02723,EMP0888,Design Thinking,LinkedIn Learning,2025-11-05,12,90,No
TRN02724,EMP0888,Excel Advanced,Coursera,2025-06-26,4,93,No
TRN02725,EMP0889,ML Fundamentals,Udemy,2025-01-04,20,83,No
TRN02726,EMP0889,Cybersecurity Basics,LinkedIn Learning,2024-07-23,8,89,No
TRN02727,EMP0889,DevOps CI/CD,LinkedIn Learning,2023-09-21,4,80,No
TRN02728,EMP0890,Leadership 101,Coursera,2023-09-25,24,82,No
TRN02729,EMP0890,Project Management,Udemy,2025-06-12,16,99,Yes
TRN02730,EMP0890,React JS,Pluralsight,2023-07-31,40,83,Yes
TRN02731,EMP0891,Design Thinking,Coursera,2025-02-01,12,85,Yes
TRN02732,EMP0891,Excel Advanced,Coursera,2025-08-18,24,77,No
TRN02733,EMP0891,Leadership 101,Coursera,2025-07-02,24,85,No
TRN02734,EMP0891,Python for Data,Pluralsight,2024-05-21,40,70,Yes
TRN02735,EMP0892,Data Visualization,Udemy,2026-02-24,20,72,Yes
TRN02736,EMP0892,DevOps CI/CD,Udemy,2023-10-05,12,97,Yes
TRN02737,EMP0892,Cybersecurity Basics,Udemy,2025-04-07,40,78,No
TRN02738,EMP0892,ML Fundamentals,Pluralsight,2024-03-08,20,100,Yes
TRN02739,EMP0893,DevOps CI/CD,Internal L&D,2025-09-01,16,80,Yes
TRN02740,EMP0894,Project Management,Coursera,2023-06-16,20,61,Yes
TRN02741,EMP0894,Excel Advanced,Udemy,2023-09-21,4,62,Yes
TRN02742,EMP0894,DevOps CI/CD,Udemy,2024-03-14,24,86,No
TRN02743,EMP0895,React JS,Coursera,2026-02-09,24,92,No
TRN02744,EMP0895,SQL Mastery,LinkedIn Learning,2024-12-27,24,99,Yes
TRN02745,EMP0895,Project Management,Internal L&D,2024-01-25,16,91,No
TRN02746,EMP0895,ML Fundamentals,LinkedIn Learning,2023-04-13,8,98,No
TRN02747,EMP0896,Data Visualization,Coursera,2024-02-15,8,96,Yes
TRN02748,EMP0896,Python for Data,LinkedIn Learning,2024-05-22,12,72,No
TRN02749,EMP0897,Excel Advanced,Coursera,2025-11-11,40,85,No
TRN02750,EMP0897,Leadership 101,Coursera,2025-05-14,8,78,Yes
TRN02751,EMP0897,Project Management,Pluralsight,2024-04-28,8,93,Yes
TRN02752,EMP0898,React JS,Coursera,2025-12-02,24,62,Yes
TRN02753,EMP0899,Project Management,Internal L&D,2023-05-16,20,74,No
TRN02754,EMP0899,Design Thinking,Pluralsight,2025-05-13,12,96,Yes
TRN02755,EMP0899,Cloud AWS,Internal L&D,2025-01-27,4,89,Yes
TRN02756,EMP0899,React JS,Coursera,2024-01-01,8,74,Yes
TRN02757,EMP0900,React JS,LinkedIn Learning,2026-01-21,16,71,Yes
TRN02758,EMP0900,Power BI,Internal L&D,2024-11-13,4,100,Yes
TRN02759,EMP0900,Agile & Scrum,Udemy,2025-10-18,12,66,No
TRN02760,EMP0901,Communication Skills,LinkedIn Learning,2025-07-20,24,84,Yes
TRN02761,EMP0902,Excel Advanced,Internal L&D,2024-05-04,24,68,No
TRN02762,EMP0902,Cybersecurity Basics,Pluralsight,2025-06-19,4,70,No
TRN02763,EMP0903,React JS,LinkedIn Learning,2025-04-03,24,61,Yes
TRN02764,EMP0903,Design Thinking,Udemy,2023-08-19,24,98,Yes
TRN02765,EMP0903,Communication Skills,LinkedIn Learning,2025-03-18,8,80,Yes
TRN02766,EMP0903,Agile & Scrum,LinkedIn Learning,2025-04-23,8,60,Yes
TRN02767,EMP0903,Data Visualization,Pluralsight,2025-06-07,12,77,No
TRN02768,EMP0904,Data Visualization,Pluralsight,2024-11-19,12,83,Yes
TRN02769,EMP0905,Data Visualization,Coursera,2023-04-15,8,62,Yes
TRN02770,EMP0905,Leadership 101,Pluralsight,2025-12-06,4,100,No
TRN02771,EMP0905,Design Thinking,Coursera,2024-08-23,40,100,No
TRN02772,EMP0906,React JS,LinkedIn Learning,2023-12-31,4,69,Yes
TRN02773,EMP0907,Python for Data,LinkedIn Learning,2025-07-18,20,91,No
TRN02774,EMP0908,Leadership 101,Coursera,2026-03-18,12,95,No
TRN02775,EMP0908,SQL Mastery,LinkedIn Learning,2024-12-09,8,82,No
TRN02776,EMP0908,Python for Data,Internal L&D,2026-02-28,16,69,Yes
TRN02777,EMP0909,Excel Advanced,LinkedIn Learning,2024-10-02,12,66,No
TRN02778,EMP0909,Python for Data,Coursera,2023-05-12,12,84,No
TRN02779,EMP0910,Excel Advanced,Udemy,2024-06-22,24,86,Yes
TRN02780,EMP0910,Cybersecurity Basics,Internal L&D,2023-04-24,40,84,No
TRN02781,EMP0911,Power BI,LinkedIn Learning,2026-03-15,40,72,No
TRN02782,EMP0911,Project Management,Coursera,2025-11-07,12,100,Yes
TRN02783,EMP0911,Leadership 101,Coursera,2024-12-18,16,90,Yes
TRN02784,EMP0911,Cybersecurity Basics,Coursera,2024-12-23,20,72,Yes
TRN02785,EMP0911,Agile & Scrum,Internal L&D,2025-06-14,8,89,Yes
TRN02786,EMP0912,Data Visualization,Udemy,2024-02-22,16,79,Yes
TRN02787,EMP0912,DevOps CI/CD,Pluralsight,2024-07-28,8,85,Yes
TRN02788,EMP0913,Data Visualization,Internal L&D,2024-06-05,12,93,Yes
TRN02789,EMP0913,Python for Data,Internal L&D,2024-07-31,24,68,Yes
TRN02790,EMP0914,SQL Mastery,LinkedIn Learning,2025-07-25,12,87,No
TRN02791,EMP0915,DevOps CI/CD,Udemy,2026-03-26,4,98,No
TRN02792,EMP0915,Design Thinking,LinkedIn Learning,2023-09-27,20,80,Yes
TRN02793,EMP0915,Python for Data,Coursera,2024-06-13,20,91,Yes
TRN02794,EMP0916,React JS,Coursera,2023-05-16,12,77,Yes
TRN02795,EMP0917,Python for Data,Coursera,2023-07-24,40,97,Yes
TRN02796,EMP0917,Data Visualization,LinkedIn Learning,2023-06-29,24,97,No
TRN02797,EMP0918,Python for Data,Pluralsight,2025-12-15,16,92,No
TRN02798,EMP0919,Communication Skills,LinkedIn Learning,2024-02-18,8,82,Yes
TRN02799,EMP0919,Data Visualization,Internal L&D,2025-09-22,16,93,No
TRN02800,EMP0919,React JS,Internal L&D,2025-02-21,12,87,No
TRN02801,EMP0919,ML Fundamentals,LinkedIn Learning,2024-01-20,20,71,No
TRN02802,EMP0919,Power BI,Internal L&D,2025-03-04,4,65,Yes
TRN02803,EMP0920,Design Thinking,Udemy,2025-07-19,40,88,No
TRN02804,EMP0920,Data Visualization,Pluralsight,2024-10-29,8,71,Yes
TRN02805,EMP0921,Communication Skills,Internal L&D,2023-08-02,20,82,Yes
TRN02806,EMP0922,ML Fundamentals,Coursera,2024-10-19,20,95,No
TRN02807,EMP0922,Design Thinking,Coursera,2024-11-15,8,61,Yes
TRN02808,EMP0923,Project Management,Pluralsight,2024-06-30,4,71,No
TRN02809,EMP0923,DevOps CI/CD,Coursera,2024-11-19,20,75,No
TRN02810,EMP0923,React JS,Udemy,2025-05-13,8,74,Yes
TRN02811,EMP0924,Data Visualization,Udemy,2025-11-17,8,100,No
TRN02812,EMP0924,Power BI,Internal L&D,2025-11-19,24,87,Yes
TRN02813,EMP0924,DevOps CI/CD,Coursera,2025-09-11,12,94,No
TRN02814,EMP0924,Agile & Scrum,Pluralsight,2024-01-23,16,87,No
TRN02815,EMP0925,DevOps CI/CD,Internal L&D,2023-08-22,12,100,No
TRN02816,EMP0925,Design Thinking,Udemy,2023-06-03,24,75,No
TRN02817,EMP0925,Power BI,Pluralsight,2025-01-21,20,66,No
TRN02818,EMP0926,Power BI,Pluralsight,2026-03-14,40,72,No
TRN02819,EMP0926,React JS,Pluralsight,2025-11-18,16,67,Yes
TRN02820,EMP0926,Leadership 101,Internal L&D,2025-01-06,4,80,No
TRN02821,EMP0927,SQL Mastery,LinkedIn Learning,2025-03-29,12,66,Yes
TRN02822,EMP0928,DevOps CI/CD,Pluralsight,2023-12-13,20,93,No
TRN02823,EMP0928,Cloud AWS,Pluralsight,2025-05-25,4,65,No
TRN02824,EMP0928,Design Thinking,Pluralsight,2026-03-21,20,61,Yes
TRN02825,EMP0928,Excel Advanced,Internal L&D,2023-08-31,24,92,No
TRN02826,EMP0929,Excel Advanced,Coursera,2023-09-15,24,71,No
TRN02827,EMP0929,Project Management,Pluralsight,2024-06-16,24,67,No
TRN02828,EMP0930,Leadership 101,Coursera,2025-06-13,4,83,Yes
TRN02829,EMP0930,Power BI,Coursera,2025-07-10,20,90,No
TRN02830,EMP0930,Cloud AWS,Pluralsight,2023-04-27,12,77,Yes
TRN02831,EMP0930,DevOps CI/CD,LinkedIn Learning,2024-02-11,40,85,Yes
TRN02832,EMP0931,Excel Advanced,LinkedIn Learning,2025-10-08,4,97,Yes
TRN02833,EMP0932,Power BI,Udemy,2026-01-17,24,66,Yes
TRN02834,EMP0932,Agile & Scrum,Internal L&D,2024-08-22,8,81,No
TRN02835,EMP0933,Excel Advanced,Coursera,2024-04-10,8,62,Yes
TRN02836,EMP0933,React JS,LinkedIn Learning,2026-02-10,20,96,Yes
TRN02837,EMP0933,Leadership 101,LinkedIn Learning,2025-07-23,24,76,Yes
TRN02838,EMP0934,Project Management,Udemy,2023-09-14,24,63,No
TRN02839,EMP0935,Agile & Scrum,Pluralsight,2025-06-05,40,89,Yes
TRN02840,EMP0935,Design Thinking,Coursera,2026-01-13,20,73,No
TRN02841,EMP0935,SQL Mastery,Coursera,2025-01-19,12,78,No
TRN02842,EMP0935,React JS,Pluralsight,2024-04-28,4,95,Yes
TRN02843,EMP0936,SQL Mastery,LinkedIn Learning,2024-11-24,16,60,No
TRN02844,EMP0936,Leadership 101,Udemy,2024-09-11,40,66,Yes
TRN02845,EMP0937,Power BI,Coursera,2025-03-06,12,60,No
TRN02846,EMP0937,React JS,Internal L&D,2024-09-07,40,90,Yes
TRN02847,EMP0937,Design Thinking,Pluralsight,2025-06-01,24,68,No
TRN02848,EMP0938,Communication Skills,Coursera,2024-04-28,4,78,No
TRN02849,EMP0938,ML Fundamentals,Udemy,2024-11-02,20,60,No
TRN02850,EMP0939,Design Thinking,Internal L&D,2024-08-30,24,82,No
TRN02851,EMP0939,Python for Data,LinkedIn Learning,2024-12-13,4,71,Yes
TRN02852,EMP0940,Project Management,Internal L&D,2025-05-20,24,60,Yes
TRN02853,EMP0940,Cybersecurity Basics,Coursera,2023-07-26,16,87,No
TRN02854,EMP0941,Data Visualization,Internal L&D,2024-05-03,40,78,No
TRN02855,EMP0941,Leadership 101,LinkedIn Learning,2025-03-24,4,97,Yes
TRN02856,EMP0942,Project Management,Udemy,2023-08-17,24,60,Yes
TRN02857,EMP0942,DevOps CI/CD,Coursera,2025-08-04,8,77,No
TRN02858,EMP0942,Cloud AWS,Udemy,2026-01-03,4,61,No
TRN02859,EMP0942,Power BI,Udemy,2025-02-13,16,82,No
TRN02860,EMP0943,Design Thinking,Internal L&D,2024-08-06,12,73,No
TRN02861,EMP0943,Agile & Scrum,Pluralsight,2025-10-26,8,79,No
TRN02862,EMP0944,Excel Advanced,Udemy,2024-03-01,12,74,No
TRN02863,EMP0944,ML Fundamentals,Coursera,2024-04-17,8,88,No
TRN02864,EMP0944,Power BI,LinkedIn Learning,2025-06-24,24,97,Yes
TRN02865,EMP0944,Design Thinking,Udemy,2024-07-20,20,76,No
TRN02866,EMP0944,Agile & Scrum,Coursera,2024-06-28,16,60,No
TRN02867,EMP0945,DevOps CI/CD,LinkedIn Learning,2024-01-18,8,71,Yes
TRN02868,EMP0945,Project Management,Udemy,2023-07-07,4,79,Yes
TRN02869,EMP0945,Power BI,Udemy,2024-06-18,24,77,Yes
TRN02870,EMP0945,Cybersecurity Basics,Coursera,2024-04-24,8,94,No
TRN02871,EMP0945,React JS,Udemy,2024-12-13,12,73,No
TRN02872,EMP0946,Design Thinking,Coursera,2023-12-18,4,80,No
TRN02873,EMP0947,ML Fundamentals,Internal L&D,2025-05-18,16,96,No
TRN02874,EMP0947,Agile & Scrum,Udemy,2025-07-17,40,81,No
TRN02875,EMP0948,DevOps CI/CD,Pluralsight,2025-12-13,20,80,Yes
TRN02876,EMP0948,Cloud AWS,Udemy,2024-12-30,12,80,No
TRN02877,EMP0948,Excel Advanced,Udemy,2024-03-01,20,84,No
TRN02878,EMP0948,SQL Mastery,Internal L&D,2024-04-28,16,80,No
TRN02879,EMP0948,Design Thinking,Udemy,2024-06-07,4,92,No
TRN02880,EMP0949,Communication Skills,Internal L&D,2025-07-03,8,75,No
TRN02881,EMP0950,Design Thinking,Coursera,2023-09-20,4,81,No
TRN02882,EMP0950,ML Fundamentals,Coursera,2025-05-21,20,71,No
TRN02883,EMP0951,Design Thinking,LinkedIn Learning,2023-11-25,4,76,Yes
TRN02884,EMP0951,Project Management,Internal L&D,2025-05-05,24,77,No
TRN02885,EMP0951,React JS,Internal L&D,2025-03-29,4,71,No
TRN02886,EMP0951,Python for Data,Internal L&D,2024-10-17,20,61,No
TRN02887,EMP0951,Data Visualization,LinkedIn Learning,2024-07-11,12,66,Yes
TRN02888,EMP0952,Agile & Scrum,Pluralsight,2024-06-21,8,79,No
TRN02889,EMP0952,Cloud AWS,Internal L&D,2025-02-11,4,81,Yes
TRN02890,EMP0952,Data Visualization,Udemy,2024-06-16,40,63,No
TRN02891,EMP0952,Communication Skills,Internal L&D,2025-07-05,4,81,No
TRN02892,EMP0952,Leadership 101,Internal L&D,2025-07-20,24,83,No
TRN02893,EMP0953,Leadership 101,LinkedIn Learning,2024-06-26,8,79,No
TRN02894,EMP0954,Cloud AWS,Internal L&D,2025-12-25,40,97,No
TRN02895,EMP0955,Cybersecurity Basics,Pluralsight,2024-02-06,12,70,Yes
TRN02896,EMP0955,DevOps CI/CD,LinkedIn Learning,2024-07-07,16,73,No
TRN02897,EMP0955,Design Thinking,Udemy,2023-07-12,20,74,Yes
TRN02898,EMP0955,Agile & Scrum,Coursera,2025-06-14,24,92,No
TRN02899,EMP0955,ML Fundamentals,Internal L&D,2024-09-27,40,76,No
TRN02900,EMP0956,Communication Skills,Udemy,2023-04-12,16,64,Yes
TRN02901,EMP0956,React JS,Coursera,2025-07-11,20,76,No
TRN02902,EMP0956,ML Fundamentals,Coursera,2024-01-24,16,98,No
TRN02903,EMP0956,Project Management,Coursera,2026-02-01,24,89,Yes
TRN02904,EMP0956,Agile & Scrum,Coursera,2025-03-08,8,96,No
TRN02905,EMP0957,React JS,LinkedIn Learning,2023-09-11,20,64,No
TRN02906,EMP0957,Python for Data,Pluralsight,2025-01-17,24,67,Yes
TRN02907,EMP0957,Data Visualization,Internal L&D,2024-11-17,8,84,Yes
TRN02908,EMP0958,Leadership 101,LinkedIn Learning,2023-06-03,12,82,Yes
TRN02909,EMP0958,DevOps CI/CD,Udemy,2024-03-11,20,81,Yes
TRN02910,EMP0958,Project Management,Internal L&D,2023-06-06,20,67,Yes
TRN02911,EMP0959,Data Visualization,LinkedIn Learning,2024-07-07,4,95,Yes
TRN02912,EMP0959,Project Management,Coursera,2023-06-05,12,97,Yes
TRN02913,EMP0960,Communication Skills,Coursera,2024-02-08,20,100,No
TRN02914,EMP0960,Python for Data,LinkedIn Learning,2025-10-29,8,85,Yes
TRN02915,EMP0960,Design Thinking,Coursera,2025-02-19,4,92,Yes
TRN02916,EMP0961,ML Fundamentals,Internal L&D,2025-09-17,16,63,No
TRN02917,EMP0962,Cybersecurity Basics,LinkedIn Learning,2025-10-11,20,61,Yes
TRN02918,EMP0962,Excel Advanced,LinkedIn Learning,2024-10-27,24,62,No
TRN02919,EMP0963,Leadership 101,Pluralsight,2024-02-25,8,83,No
TRN02920,EMP0963,Cybersecurity Basics,Pluralsight,2026-01-29,16,85,Yes
TRN02921,EMP0963,Power BI,Pluralsight,2025-08-10,12,93,No
TRN02922,EMP0964,Leadership 101,Coursera,2024-02-04,8,78,No
TRN02923,EMP0965,Data Visualization,Pluralsight,2024-05-28,40,91,Yes
TRN02924,EMP0966,Leadership 101,LinkedIn Learning,2024-01-16,16,77,Yes
TRN02925,EMP0966,Project Management,Internal L&D,2023-10-05,4,75,No
TRN02926,EMP0966,DevOps CI/CD,Coursera,2025-01-21,16,66,No
TRN02927,EMP0966,Agile & Scrum,Udemy,2026-02-07,12,91,No
TRN02928,EMP0967,ML Fundamentals,Coursera,2025-09-03,12,86,Yes
TRN02929,EMP0967,Project Management,LinkedIn Learning,2025-05-13,20,99,No
TRN02930,EMP0967,Python for Data,Pluralsight,2024-08-19,40,92,No
TRN02931,EMP0968,Cybersecurity Basics,Internal L&D,2026-01-30,12,95,No
TRN02932,EMP0968,Python for Data,Internal L&D,2025-09-22,20,98,No
TRN02933,EMP0968,SQL Mastery,Udemy,2024-01-11,12,99,No
TRN02934,EMP0968,Communication Skills,LinkedIn Learning,2024-06-20,20,73,Yes
TRN02935,EMP0969,Power BI,Coursera,2024-06-06,8,84,Yes
TRN02936,EMP0969,Communication Skills,Udemy,2025-06-27,4,100,No
TRN02937,EMP0970,DevOps CI/CD,Udemy,2024-04-27,40,85,Yes
TRN02938,EMP0970,Power BI,Internal L&D,2026-03-15,4,73,No
TRN02939,EMP0970,Design Thinking,Coursera,2025-11-18,4,95,No
TRN02940,EMP0970,Cloud AWS,LinkedIn Learning,2023-05-19,16,78,No
TRN02941,EMP0971,Cybersecurity Basics,Udemy,2023-06-25,12,86,No
TRN02942,EMP0972,Data Visualization,Internal L&D,2025-06-12,8,84,Yes
TRN02943,EMP0972,Communication Skills,Internal L&D,2024-05-09,24,95,Yes
TRN02944,EMP0972,DevOps CI/CD,Udemy,2024-01-23,40,68,Yes
TRN02945,EMP0973,React JS,LinkedIn Learning,2024-04-14,4,63,Yes
TRN02946,EMP0973,Python for Data,Internal L&D,2024-04-20,4,79,No
TRN02947,EMP0974,Cybersecurity Basics,Coursera,2024-03-28,8,72,No
TRN02948,EMP0974,DevOps CI/CD,Internal L&D,2024-06-24,24,91,No
TRN02949,EMP0974,Agile & Scrum,LinkedIn Learning,2023-04-20,4,71,Yes
TRN02950,EMP0974,Project Management,Pluralsight,2023-12-27,20,69,Yes
TRN02951,EMP0974,Python for Data,Coursera,2024-07-28,8,88,Yes
TRN02952,EMP0975,Data Visualization,Coursera,2025-01-24,4,90,No
TRN02953,EMP0975,Project Management,Pluralsight,2023-09-13,4,74,Yes
TRN02954,EMP0975,Cloud AWS,Pluralsight,2024-01-06,8,86,No
TRN02955,EMP0976,Excel Advanced,Udemy,2025-09-08,20,74,Yes
TRN02956,EMP0976,Agile & Scrum,Udemy,2023-05-04,24,61,Yes
TRN02957,EMP0976,ML Fundamentals,Udemy,2024-05-14,40,75,No
TRN02958,EMP0977,Cybersecurity Basics,Internal L&D,2023-08-27,12,63,No
TRN02959,EMP0977,Design Thinking,Internal L&D,2025-07-31,4,98,No
TRN02960,EMP0977,Agile & Scrum,LinkedIn Learning,2025-08-14,4,80,Yes
TRN02961,EMP0977,DevOps CI/CD,Pluralsight,2023-11-19,24,64,Yes
TRN02962,EMP0978,Cybersecurity Basics,Udemy,2024-04-17,8,75,Yes
TRN02963,EMP0978,Excel Advanced,Pluralsight,2026-01-04,24,92,No
TRN02964,EMP0978,React JS,Pluralsight,2024-06-09,24,69,Yes
TRN02965,EMP0978,Cloud AWS,Coursera,2023-06-24,24,95,Yes
TRN02966,EMP0979,Project Management,Udemy,2024-07-19,8,69,No
TRN02967,EMP0980,Cybersecurity Basics,Udemy,2023-06-15,4,99,No
TRN02968,EMP0980,Project Management,LinkedIn Learning,2023-12-15,4,92,Yes
TRN02969,EMP0980,ML Fundamentals,LinkedIn Learning,2024-10-08,12,69,No
TRN02970,EMP0981,Project Management,Udemy,2024-10-03,20,79,Yes
TRN02971,EMP0981,Cloud AWS,Internal L&D,2026-01-26,12,95,No
TRN02972,EMP0982,Cybersecurity Basics,Udemy,2023-12-29,20,100,Yes
TRN02973,EMP0982,Project Management,Coursera,2023-07-28,20,64,No
TRN02974,EMP0982,Python for Data,Internal L&D,2023-08-24,20,65,Yes
TRN02975,EMP0982,Leadership 101,LinkedIn Learning,2024-08-09,24,97,No
TRN02976,EMP0983,Cybersecurity Basics,Coursera,2023-06-02,24,69,No
TRN02977,EMP0983,Design Thinking,Udemy,2025-03-19,4,80,No
TRN02978,EMP0983,Leadership 101,Udemy,2023-11-09,4,84,Yes
TRN02979,EMP0983,Agile & Scrum,Internal L&D,2024-11-26,12,64,No
TRN02980,EMP0983,Cloud AWS,Internal L&D,2025-09-06,40,94,No
TRN02981,EMP0984,Cybersecurity Basics,Internal L&D,2025-08-28,24,94,No
TRN02982,EMP0985,Excel Advanced,Udemy,2023-05-16,12,70,No
TRN02983,EMP0985,Communication Skills,LinkedIn Learning,2023-10-03,4,65,No
TRN02984,EMP0986,Python for Data,Coursera,2026-03-20,24,69,No
TRN02985,EMP0987,Power BI,LinkedIn Learning,2023-10-21,4,90,No
TRN02986,EMP0987,Leadership 101,Pluralsight,2024-02-29,40,80,Yes
TRN02987,EMP0987,Agile & Scrum,LinkedIn Learning,2024-02-11,40,92,Yes
TRN02988,EMP0987,Python for Data,Coursera,2024-12-30,20,86,Yes
TRN02989,EMP0987,Communication Skills,LinkedIn Learning,2024-10-18,16,96,Yes
TRN02990,EMP0988,React JS,LinkedIn Learning,2025-02-18,24,65,No
TRN02991,EMP0988,Python for Data,Coursera,2024-09-17,8,63,No
TRN02992,EMP0988,ML Fundamentals,Internal L&D,2024-06-10,40,61,No
TRN02993,EMP0989,ML Fundamentals,Internal L&D,2024-07-08,8,70,No
TRN02994,EMP0989,React JS,LinkedIn Learning,2023-11-28,8,74,Yes
TRN02995,EMP0989,Project Management,LinkedIn Learning,2023-07-26,40,71,Yes
